2016-10-19,36.881687
2016-10-20,36.43983
2016-10-21,42.290543
2016-10-22,58.844753
2016-10-23,44.75517
2016-10-24,44.0017
2016-10-25,45.85144
2016-10-26,47.219982
2016-10-27,44.98146
2016-10-28,57.745213
2016-10-29,74.60768
2016-10-30,75.35563
2016-10-31,69.209076
2016-11-01,33.8045
2016-11-02,34.809017
2016-11-03,31.12213
2016-11-04,33.550983
2016-11-05,44.650696
2016-11-06,51.1264
2016-11-07,30.277761
2016-11-08,22.741
2016-11-09,24.27621
2016-11-10,29.115707
2016-11-11,32.342937
2016-11-12,46.864677
2016-11-13,34.885723
2016-11-14,33.169308
2016-11-15,27.238325
2016-11-16,32.12693
2016-11-17,27.942184
2016-11-18,37.660248
2016-11-19,60.02617
2016-11-20,61.89194
2016-11-21,52.94581
2016-11-22,52.980972
2016-11-23,47.71122
2016-11-24,43.45553
2016-11-25,50.07481
2016-11-26,54.81113
2016-11-27,68.45262
2016-11-28,55.556995
2016-11-29,50.161705
2016-11-30,47.48148
2016-12-01,43.96155
2016-12-02,41.113297
2016-12-03,54.716892
2016-12-04,53.411842
2016-12-05,35.280727
2016-12-06,28.098967
2016-12-07,30.638708
2016-12-08,32.66777
2016-12-09,44.7219
2016-12-10,62.370213
2016-12-11,63.965622
2016-12-12,49.83266
2016-12-13,38.55312
2016-12-14,39.123104
2016-12-15,37.658154
2016-12-16,51.75277
2016-12-17,66.123955
2016-12-18,62.60726
2016-12-19,48.51406
2016-12-20,51.943974
2016-12-21,64.36005
2016-12-22,69.018936
2016-12-23,58.68269
2016-12-24,62.833527
2016-12-25,63.125366
2016-12-26,61.504757
2016-12-27,59.576927
2016-12-28,59.619164
2016-12-29,46.312943
2016-12-30,40.80733
2016-12-31,10.690324
2017-01-01,5.5606794
2017-01-02,-2.1879582
2017-01-03,-3.799396
2017-01-04,25.073582
2017-01-05,16.143755
2017-01-06,27.820307
2017-01-07,42.282555
2017-01-08,49.130264
2017-01-09,24.520824
2017-01-10,30.526155
2017-01-11,29.874987
2017-01-12,29.406233
2017-01-13,35.0924
2017-01-14,47.742443
2017-01-15,35.54951
2017-01-16,26.765207
2017-01-17,23.132975
2017-01-18,26.761406
2017-01-19,22.814941
2017-01-20,33.838116
2017-01-21,60.5712
2017-01-22,48.014523
2017-01-23,45.406536
2017-01-24,40.76195
2017-01-25,46.48267
2017-01-26,42.129803
2017-01-27,64.73677
2017-01-28,74.313484
2017-01-29,73.699776
2017-01-30,62.45597
2017-01-31,74.67591
2017-02-01,40.792046
2017-02-02,33.81355
2017-02-03,43.193497
2017-02-04,58.905117
2017-02-05,57.759167
2017-02-06,37.125492
2017-02-07,32.73358
2017-02-08,35.662544
2017-02-09,39.8387
2017-02-10,53.703762
2017-02-11,55.010548
2017-02-12,57.777416
2017-02-13,47.71536
2017-02-14,39.235355
2017-02-15,41.50308
2017-02-16,38.88604
2017-02-17,41.586647
2017-02-18,61.655262
2017-02-19,57.25419
2017-02-20,52.584232
2017-02-21,53.974674
2017-02-22,62.884438
2017-02-23,62.648438
2017-02-24,69.21657
2017-02-25,80.97503
2017-02-26,62.106438
2017-02-27,68.98475
2017-02-28,74.68452
2017-03-01,62.690838
2017-03-02,56.25421
2017-03-03,67.85914
2017-03-04,65.13197
2017-03-05,60.198845
2017-03-06,51.364
2017-03-07,50.16891
2017-03-08,50.698055
2017-03-09,54.34865
2017-03-10,67.47359
2017-03-11,81.04957
2017-03-12,76.462585
2017-03-13,81.71141
2017-03-14,75.55289
2017-03-15,77.826584
2017-03-16,93.96125
2017-03-17,98.9449
2017-03-18,94.59573
2017-03-19,99.717255
2017-03-20,102.38278
2017-03-21,97.906494
2017-03-22,97.12117
2017-03-23,91.154106
2017-03-24,97.72022
2017-03-25,90.21559
2017-03-26,93.700165
2017-03-27,93.025
2017-03-28,93.68021
2017-03-29,92.96764
2017-03-30,93.60763
2017-03-31,105.01886
